statisticcat_desc,zip_5,group_desc,week_ending,agg_level_desc,congr_district_code,country_name,year,state_alpha,freq_desc,source_desc,watershed_desc,region_desc,sector_desc,location_desc,domain_desc,asd_desc,watershed_code,load_time,county_ansi,util_practice_desc,asd_code,county_code,county_name,unit_desc,Value,state_name,domaincat_desc,state_fips_code,begin_code,state_ansi,prodn_practice_desc,reference_period_desc,class_desc,commodity_desc,short_desc,end_code,CV (%),country_code
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2024,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2024-08-12 12:00:00.000,,GRAIN,,,,BU,"31,590,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2024,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2024-11-08 12:00:00.000,,GRAIN,,,,BU,"27,000,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR - NOV FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2024,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2024-10-11 12:00:00.000,,GRAIN,,,,BU,"27,000,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR - OCT FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2024,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2024-09-12 12:00:00.000,,GRAIN,,,,BU,"29,160,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR - SEP FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2023,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2024-09-30 12:00:00.000,,GRAIN,,,,BU,"52,480,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2023,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2023-08-11 12:00:00.000,,GRAIN,,,,BU,"55,650,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2023,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2023-11-09 12:00:00.000,,GRAIN,,,,BU,"56,280,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR - NOV FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2023,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2023-10-12 12:00:00.000,,GRAIN,,,,BU,"55,945,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR - OCT FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2023,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2023-09-12 12:00:00.000,,GRAIN,,,,BU,"55,610,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR - SEP FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2022,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2024-01-09 15:00:00.000,,GRAIN,,,,BU,"34,220,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2022,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2022-08-12 12:00:52.000,,GRAIN,,,,BU,"38,860,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2022,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2022-11-09 12:00:00.000,,GRAIN,,,,BU,"35,960,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR - NOV FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2022,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2022-10-12 12:00:00.000,,GRAIN,,,,BU,"37,410,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR - OCT FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2022,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2022-09-12 12:03:33.000,,GRAIN,,,,BU,"35,380,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR - SEP FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2021,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2024-01-09 15:00:00.000,,GRAIN,,,,BU,"52,160,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2021,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2021-08-12 12:01:34.000,,GRAIN,,,,BU,"56,100,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2021,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2021-11-09 12:02:06.000,,GRAIN,,,,BU,"55,080,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR - NOV FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2021,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2021-10-12 12:01:38.000,,GRAIN,,,,BU,"55,080,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR - OCT FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2021,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2021-09-10 12:08:17.000,,GRAIN,,,,BU,"56,440,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR - SEP FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2020,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2024-01-09 15:00:00.000,,GRAIN,,,,BU,"48,980,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2020,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2020-08-12 12:04:12.000,,GRAIN,,,,BU,"58,575,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2020,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2020-11-10 12:02:34.000,,GRAIN,,,,BU,"53,950,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR - NOV FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2020,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2020-10-09 12:01:33.000,,GRAIN,,,,BU,"53,950,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR - OCT FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2020,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2020-09-11 12:03:32.000,,GRAIN,,,,BU,"57,865,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR - SEP FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2019,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2024-01-09 15:00:00.000,,GRAIN,,,,BU,"41,895,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2019,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2019-08-12 12:01:08.000,,GRAIN,,,,BU,"49,105,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2019,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2019-11-08 12:00:46.000,,GRAIN,,,,BU,"47,580,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR - NOV FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2019,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2019-10-10 12:03:54.000,,GRAIN,,,,BU,"46,055,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR - OCT FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2019,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2019-09-12 12:01:19.000,,GRAIN,,,,BU,"49,105,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR - SEP FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2018,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2024-01-09 15:00:00.000,,GRAIN,,,,BU,"38,220,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2018,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2018-08-10 12:01:40.000,,GRAIN,,,,BU,"39,950,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2018,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2018-11-08 12:01:20.000,,GRAIN,,,,BU,"41,360,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR - NOV FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2018,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2018-10-11 12:02:09.000,,GRAIN,,,,BU,"41,360,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR - OCT FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2018,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2018-09-12 12:02:09.000,,GRAIN,,,,BU,"40,655,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR - SEP FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2017,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2019-02-06 15:00:06.000,,GRAIN,,,,BU,"39,245,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2017,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2017-08-10 12:08:28.000,,GRAIN,,,,BU,"38,775,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2017,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2017-11-09 12:02:08.000,,GRAIN,,,,BU,"38,775,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR - NOV FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2017,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2017-10-12 12:04:13.000,,GRAIN,,,,BU,"39,950,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR - OCT FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2017,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2017-09-12 12:01:44.000,,GRAIN,,,,BU,"39,245,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR - SEP FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2016,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2019-02-06 15:00:06.000,,GRAIN,,,,BU,"37,800,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2016,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2016-08-12 12:00:00.000,,GRAIN,,,,BU,"40,300,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2016,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2016-11-09 13:11:41.000,,GRAIN,,,,BU,"39,040,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR - NOV FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2016,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2016-10-12 12:00:00.000,,GRAIN,,,,BU,"39,680,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR - OCT FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2016,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2016-09-12 12:00:00.000,,GRAIN,,,,BU,"38,440,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR - SEP FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2015,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2019-02-06 15:00:06.000,,GRAIN,,,,BU,"36,015,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2015,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2015-08-12 12:00:00.000,,GRAIN,,,,BU,"35,880,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2015,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2015-11-10 12:00:00.000,,GRAIN,,,,BU,"33,600,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR - NOV FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2015,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2015-10-09 12:00:00.000,,GRAIN,,,,BU,"33,360,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR - OCT FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2015,AL,ANNUAL,SURVEY,,,CROPS,ALABAMA,TOTAL,,00000000,2015-09-11 12:00:00.000,,GRAIN,,,,BU,"34,580,000",ALABAMA,NOT SPECIFIED,01,00,01,ALL PRODUCTION PRACTICES,YEAR - SEP FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2025,AZ,ANNUAL,SURVEY,,,CROPS,ARIZONA,TOTAL,,00000000,2026-01-12 12:00:00.000,,GRAIN,,,,BU,"3,168,000",ARIZONA,NOT SPECIFIED,04,00,04,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2024,AZ,ANNUAL,SURVEY,,,CROPS,ARIZONA,TOTAL,,00000000,2025-09-30 12:00:00.000,,GRAIN,,,,BU,"4,275,000",ARIZONA,NOT SPECIFIED,04,00,04,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2023,AZ,ANNUAL,SURVEY,,,CROPS,ARIZONA,TOTAL,,00000000,2024-09-30 12:00:00.000,,GRAIN,,,,BU,"7,828,000",ARIZONA,NOT SPECIFIED,04,00,04,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2022,AZ,ANNUAL,SURVEY,,,CROPS,ARIZONA,TOTAL,,00000000,2024-01-09 15:00:00.000,,GRAIN,,,,BU,"9,900,000",ARIZONA,NOT SPECIFIED,04,00,04,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2021,AZ,ANNUAL,SURVEY,,,CROPS,ARIZONA,TOTAL,,00000000,2024-01-09 15:00:00.000,,GRAIN,,,,BU,"3,258,000",ARIZONA,NOT SPECIFIED,04,00,04,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2020,AZ,ANNUAL,SURVEY,,,CROPS,ARIZONA,TOTAL,,00000000,2024-01-09 15:00:00.000,,GRAIN,,,,BU,"5,858,000",ARIZONA,NOT SPECIFIED,04,00,04,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2019,AZ,ANNUAL,SURVEY,,,CROPS,ARIZONA,TOTAL,,00000000,2024-01-09 15:00:00.000,,GRAIN,,,,BU,"8,547,000",ARIZONA,NOT SPECIFIED,04,00,04,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2018,AZ,ANNUAL,SURVEY,,,CROPS,ARIZONA,TOTAL,,00000000,2024-01-09 15:00:00.000,,GRAIN,,,,BU,"4,400,000",ARIZONA,NOT SPECIFIED,04,00,04,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2017,AZ,ANNUAL,SURVEY,,,CROPS,ARIZONA,TOTAL,,00000000,2019-02-06 15:00:06.000,,GRAIN,,,,BU,"6,240,000",ARIZONA,NOT SPECIFIED,04,00,04,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2016,AZ,ANNUAL,SURVEY,,,CROPS,ARIZONA,TOTAL,,00000000,2019-02-06 15:00:06.000,,GRAIN,,,,BU,"10,750,000",ARIZONA,NOT SPECIFIED,04,00,04,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2015,AZ,ANNUAL,SURVEY,,,CROPS,ARIZONA,TOTAL,,00000000,2019-02-06 15:00:06.000,,GRAIN,,,,BU,"7,560,000",ARIZONA,NOT SPECIFIED,04,00,04,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2026,AR,ANNUAL,SURVEY,,,CROPS,ARKANSAS,TOTAL,,00000000,2026-08-12 12:00:00.000,,GRAIN,,,,BU,"136,900,000",ARKANSAS,NOT SPECIFIED,05,00,05,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2026,AR,ANNUAL,SURVEY,,,CROPS,ARKANSAS,TOTAL,,00000000,2026-08-12 12:00:00.000,,GRAIN,,,,BU,"136,900,000",ARKANSAS,NOT SPECIFIED,05,00,05,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2025,AR,ANNUAL,SURVEY,,,CROPS,ARKANSAS,TOTAL,,00000000,2026-01-12 12:00:00.000,,GRAIN,,,,BU,"143,780,000",ARKANSAS,NOT SPECIFIED,05,00,05,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2025,AR,ANNUAL,SURVEY,,,CROPS,ARKANSAS,TOTAL,,00000000,2025-08-12 12:00:00.000,,GRAIN,,,,BU,"141,960,000",ARKANSAS,NOT SPECIFIED,05,00,05,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2025,AR,ANNUAL,SURVEY,,,CROPS,ARKANSAS,TOTAL,,00000000,2025-11-14 12:00:00.000,,GRAIN,,,,BU,"141,410,000",ARKANSAS,NOT SPECIFIED,05,00,05,ALL PRODUCTION PRACTICES,YEAR - NOV FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
