zip_5,domaincat_desc,group_desc,week_ending,sector_desc,class_desc,asd_code,watershed_desc,commodity_desc,county_code,state_name,domain_desc,Value,location_desc,freq_desc,short_desc,reference_period_desc,util_practice_desc,county_ansi,county_name,watershed_code,statisticcat_desc,source_desc,year,country_name,agg_level_desc,unit_desc,congr_district_code,prodn_practice_desc,CV (%),state_fips_code,end_code,begin_code,country_code,region_desc,state_ansi,asd_desc,load_time,state_alpha
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MONTANA,TOTAL,"846,000",MONTANA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2021,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,30,00,00,9000,,30,,2024-01-09 15:00:00.000,MT
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MONTANA,TOTAL,"1,071,000",MONTANA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2020,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,30,00,00,9000,,30,,2024-01-09 15:00:00.000,MT
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MONTANA,TOTAL,"1,150,000",MONTANA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2019,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,30,00,00,9000,,30,,2024-01-09 15:00:00.000,MT
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MONTANA,TOTAL,"740,000",MONTANA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2018,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,30,00,00,9000,,30,,2024-01-09 15:00:00.000,MT
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MONTANA,TOTAL,"500,000",MONTANA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2017,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,30,00,00,9000,,30,,2019-02-06 15:00:06.000,MT
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MONTANA,TOTAL,"1,210,000",MONTANA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2016,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,30,00,00,9000,,30,,2019-02-06 15:00:06.000,MT
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MONTANA,TOTAL,"1,150,000",MONTANA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2015,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,30,00,00,9000,,30,,2019-02-06 15:00:06.000,MT
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEBRASKA,TOTAL,"4,410,000",NEBRASKA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2025,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,31,00,00,9000,,31,,2026-01-12 12:00:00.000,NE
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEBRASKA,TOTAL,"5,880,000",NEBRASKA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2024,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,31,00,00,9000,,31,,2025-09-30 12:00:00.000,NE
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEBRASKA,TOTAL,"4,760,000",NEBRASKA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2023,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,31,00,00,9000,,31,,2024-09-30 12:00:00.000,NE
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEBRASKA,TOTAL,"5,375,000",NEBRASKA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2022,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,31,00,00,9000,,31,,2024-01-09 15:00:00.000,NE
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEBRASKA,TOTAL,"5,070,000",NEBRASKA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2021,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,31,00,00,9000,,31,,2024-01-09 15:00:00.000,NE
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEBRASKA,TOTAL,"4,940,000",NEBRASKA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2020,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,31,00,00,9000,,31,,2024-01-09 15:00:00.000,NE
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEBRASKA,TOTAL,"4,600,000",NEBRASKA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2019,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,31,00,00,9000,,31,,2024-01-09 15:00:00.000,NE
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEBRASKA,TOTAL,"4,620,000",NEBRASKA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2018,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,31,00,00,9000,,31,,2024-01-09 15:00:00.000,NE
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEBRASKA,TOTAL,"4,095,000",NEBRASKA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2017,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,31,00,00,9000,,31,,2019-02-06 15:00:06.000,NE
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEBRASKA,TOTAL,"4,680,000",NEBRASKA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2016,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,31,00,00,9000,,31,,2019-02-06 15:00:06.000,NE
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEBRASKA,TOTAL,"4,400,000",NEBRASKA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2015,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,31,00,00,9000,,31,,2019-02-06 15:00:06.000,NE
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEVADA,TOTAL,"528,000",NEVADA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2025,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,32,00,00,9000,,32,,2026-01-12 12:00:00.000,NV
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEVADA,TOTAL,"425,000",NEVADA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2024,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,32,00,00,9000,,32,,2025-09-30 12:00:00.000,NV
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEVADA,TOTAL,"231,000",NEVADA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2023,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,32,00,00,9000,,32,,2024-09-30 12:00:00.000,NV
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEVADA,TOTAL,"242,000",NEVADA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2022,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,32,00,00,9000,,32,,2024-01-09 15:00:00.000,NV
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEVADA,TOTAL,"338,000",NEVADA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2021,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,32,00,00,9000,,32,,2024-01-09 15:00:00.000,NV
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEVADA,TOTAL,"338,000",NEVADA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2020,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,32,00,00,9000,,32,,2024-01-09 15:00:00.000,NV
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEVADA,TOTAL,"300,000",NEVADA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2019,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,32,00,00,9000,,32,,2024-01-09 15:00:00.000,NV
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEVADA,TOTAL,"182,000",NEVADA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2018,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,32,00,00,9000,,32,,2024-01-09 15:00:00.000,NV
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEVADA,TOTAL,"240,000",NEVADA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2017,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,32,00,00,9000,,32,,2019-02-06 15:00:06.000,NV
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEVADA,TOTAL,"168,000",NEVADA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2016,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,32,00,00,9000,,32,,2019-02-06 15:00:06.000,NV
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEVADA,TOTAL,"48,000",NEVADA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2015,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,32,00,00,9000,,32,,2019-02-06 15:00:06.000,NV
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW HAMPSHIRE,TOTAL,"170,000",NEW HAMPSHIRE,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2025,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,33,00,00,9000,,33,,2026-01-12 12:00:00.000,NH
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW HAMPSHIRE,TOTAL,"231,000",NEW HAMPSHIRE,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2024,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,33,00,00,9000,,33,,2025-09-30 12:00:00.000,NH
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW HAMPSHIRE,TOTAL,"216,000",NEW HAMPSHIRE,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2023,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,33,00,00,9000,,33,,2024-09-30 12:00:00.000,NH
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW HAMPSHIRE,TOTAL,"209,000",NEW HAMPSHIRE,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2022,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,33,00,00,9000,,33,,2024-01-09 15:00:00.000,NH
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW HAMPSHIRE,TOTAL,"231,000",NEW HAMPSHIRE,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2021,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,33,00,00,9000,,33,,2024-01-09 15:00:00.000,NH
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW HAMPSHIRE,TOTAL,"240,000",NEW HAMPSHIRE,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2020,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,33,00,00,9000,,33,,2024-01-09 15:00:00.000,NH
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW HAMPSHIRE,TOTAL,"220,000",NEW HAMPSHIRE,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2019,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,33,00,00,9000,,33,,2024-01-09 15:00:00.000,NH
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW HAMPSHIRE,TOTAL,"252,000",NEW HAMPSHIRE,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2018,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,33,00,00,9000,,33,,2024-01-09 15:00:00.000,NH
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW HAMPSHIRE,TOTAL,"260,000",NEW HAMPSHIRE,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2017,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,33,00,00,9000,,33,,2019-02-06 15:00:06.000,NH
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW HAMPSHIRE,TOTAL,"280,000",NEW HAMPSHIRE,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2016,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,33,00,00,9000,,33,,2019-02-06 15:00:06.000,NH
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW HAMPSHIRE,TOTAL,"280,000",NEW HAMPSHIRE,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2015,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,33,00,00,9000,,33,,2019-02-06 15:00:06.000,NH
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW JERSEY,TOTAL,"140,000",NEW JERSEY,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2025,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,34,00,00,9000,,34,,2026-01-12 12:00:00.000,NJ
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW JERSEY,TOTAL,"85,000",NEW JERSEY,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2024,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,34,00,00,9000,,34,,2025-09-30 12:00:00.000,NJ
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW JERSEY,TOTAL,"108,000",NEW JERSEY,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2023,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,34,00,00,9000,,34,,2024-09-30 12:00:00.000,NJ
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW JERSEY,TOTAL,"96,000",NEW JERSEY,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2022,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,34,00,00,9000,,34,,2024-01-09 15:00:00.000,NJ
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW JERSEY,TOTAL,"100,000",NEW JERSEY,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2021,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,34,00,00,9000,,34,,2024-01-09 15:00:00.000,NJ
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW JERSEY,TOTAL,"120,000",NEW JERSEY,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2020,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,34,00,00,9000,,34,,2024-01-09 15:00:00.000,NJ
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW JERSEY,TOTAL,"154,000",NEW JERSEY,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2019,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,34,00,00,9000,,34,,2024-01-09 15:00:00.000,NJ
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW JERSEY,TOTAL,"114,000",NEW JERSEY,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2018,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,34,00,00,9000,,34,,2024-01-09 15:00:00.000,NJ
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW JERSEY,TOTAL,"117,000",NEW JERSEY,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2017,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,34,00,00,9000,,34,,2019-02-06 15:00:06.000,NJ
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW JERSEY,TOTAL,"80,000",NEW JERSEY,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2016,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,34,00,00,9000,,34,,2019-02-06 15:00:06.000,NJ
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW JERSEY,TOTAL,"147,000",NEW JERSEY,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2015,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,34,00,00,9000,,34,,2019-02-06 15:00:06.000,NJ
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW MEXICO,TOTAL,"1,357,000",NEW MEXICO,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2025,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,35,00,00,9000,,35,,2026-01-12 12:00:00.000,NM
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW MEXICO,TOTAL,"1,122,000",NEW MEXICO,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2024,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,35,00,00,9000,,35,,2025-09-30 12:00:00.000,NM
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW MEXICO,TOTAL,"1,449,000",NEW MEXICO,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2023,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,35,00,00,9000,,35,,2024-09-30 12:00:00.000,NM
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW MEXICO,TOTAL,"1,320,000",NEW MEXICO,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2022,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,35,00,00,9000,,35,,2024-01-09 15:00:00.000,NM
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW MEXICO,TOTAL,"2,080,000",NEW MEXICO,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2021,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,35,00,00,9000,,35,,2024-01-09 15:00:00.000,NM
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW MEXICO,TOTAL,"1,659,000",NEW MEXICO,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2020,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,35,00,00,9000,,35,,2024-01-09 15:00:00.000,NM
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW MEXICO,TOTAL,"1,860,000",NEW MEXICO,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2019,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,35,00,00,9000,,35,,2024-01-09 15:00:00.000,NM
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW MEXICO,TOTAL,"2,090,000",NEW MEXICO,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2018,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,35,00,00,9000,,35,,2024-01-09 15:00:00.000,NM
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW MEXICO,TOTAL,"2,000,000",NEW MEXICO,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2017,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,35,00,00,9000,,35,,2019-02-06 15:00:06.000,NM
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW MEXICO,TOTAL,"1,725,000",NEW MEXICO,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2016,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,35,00,00,9000,,35,,2019-02-06 15:00:06.000,NM
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW MEXICO,TOTAL,"2,075,000",NEW MEXICO,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2015,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,35,00,00,9000,,35,,2019-02-06 15:00:06.000,NM
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW YORK,TOTAL,"8,500,000",NEW YORK,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2025,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,36,00,00,9000,,36,,2026-01-12 12:00:00.000,NY
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW YORK,TOTAL,"8,645,000",NEW YORK,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2024,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,36,00,00,9000,,36,,2025-09-30 12:00:00.000,NY
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW YORK,TOTAL,"8,600,000",NEW YORK,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2023,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,36,00,00,9000,,36,,2024-09-30 12:00:00.000,NY
